"","distance_from_discoideum","fit","se","lower","upper"
"74",0.239389615252525,0.544773331627621,0.319421030102105,0.390195413186338,0.691179542306155
"75",0.242668925050505,0.544352925360241,0.324409563579716,0.38746904955571,0.692902070237793
"76",0.245948234848485,0.543932455873984,0.329441493416344,0.384729582135294,0.694637277557944
"77",0.249227544646465,0.543511923758796,0.334514861252409,0.381978230775454,0.69638414931423
"78",0.252506854444444,0.543091329604984,0.339627810087695,0.379216164623352,0.698141719872381
"79",0.255786164242424,0.542670674003203,0.344778579008509,0.376444504490811,0.699909070460804
"80",0.259065474040404,0.542249957544459,0.349965498118325,0.373664325132905,0.701685326806154
"81",0.262344783838384,0.541829180820105,0.35518698367931,0.370876657433234,0.703469656863994
"82",0.265624093636364,0.541408344421834,0.360441533468498,0.368082490493602,0.70526126864691
"83",0.268903403434343,0.54098744894168,0.365727722349506,0.365282773627256,0.707059408150949
"84",0.272182713232323,0.540566494972013,0.371044198058276,0.362478418256026,0.708863357380118
"85",0.275462023030303,0.540145483105536,0.376389677199548,0.359670299712618,0.710672432467721
"86",0.278741332828283,0.53972441393528,0.381762941449229,0.356859258950055,0.712485981892606
"87",0.282020642626263,0.539303288054603,0.387162833956817,0.354046104160811,0.714303384787796
"88",0.285299952424242,0.538882106057187,0.392588255941129,0.351231612308607,0.716124049338605
"89",0.288579262222222,0.538460868537032,0.398038163472096,0.348416530576131,0.717947411266985
"90",0.291858572020202,0.538039576088453,0.403511564430932,0.345601577732159,0.71977293239869
"91",0.295137881818182,0.537618229306081,0.40900751564082,0.342787445421665,0.721600099309677
"92",0.298417191616162,0.537196828784855,0.41452512016013,0.339974799382591,0.723428422048122
"93",0.301696501414141,0.536775375120019,0.420063524730229,0.337164280592918,0.725257432928419
"94",0.304975811212121,0.536353868907121,0.425621917369999,0.334356506351702,0.727086685393541
"95",0.308255121010101,0.53593231074201,0.43119952510939,0.331552071297616,0.728915752942217
"96",0.311534430808081,0.535510701220828,0.43679561185448,0.328751548368493,0.73074422811747
"97",0.314813740606061,0.535089040940012,0.442409476376823,0.325955489705246,0.73257172155315
"98",0.31809305040404,0.534667330496288,0.448040450420067,0.323164427503397,0.734397861075222
"99",0.32137236020202,0.534245570486669,0.453687896917183,0.320378874815364,0.736222290854702
"100",0.32465167,0.533823761508449,0.45935120831187,0.31759932630646,0.738044670609261
